hip,ra_deg,dec_deg,v_mag,b_v
97767,298.01432400,11.62832861,6.16,0.642
97774,298.02985867,47.93179472,5.91,-0.174
97783,298.05001477,-19.04499128,5.88,0.979
97789,298.06839215,36.43229510,6.13,1.434
97796,298.09068734,18.67187484,6.24,-0.031
97804,298.11819944,1.00566053,3.87,0.630
97816,298.15717895,-54.97102580,5.76,0.915
97819,298.16299785,-54.97644385,6.50,0.100
97845,298.25519243,47.80771985,6.30,-0.126
97849,298.27660580,-14.60320288,6.47,0.149
97870,298.32240570,57.52348186,5.14,-0.125
97871,298.32806575,-3.11446372,5.63,0.231
97886,298.36539742,24.07961388,4.57,-0.047
97892,298.39761548,59.70866003,6.06,0.033
97928,298.53448838,-8.57421100,5.76,1.664
97938,298.56200660,8.46145271,4.71,1.023
97944,298.57393992,-23.94107069,6.22,1.017
97961,298.62948485,24.31938849,5.56,-0.018
97966,298.65688499,-8.22728863,5.70,-0.079
97967,298.65859499,-8.23704770,6.49,-0.040
97970,298.66750161,7.14035302,6.14,0.043
97971,298.66850503,-61.17079225,6.21,0.163
97980,298.68665422,0.27362751,5.60,0.098
97985,298.70104514,36.99567607,5.79,0.773
98012,298.77126314,-33.04625192,6.47,1.487
98032,298.81540582,-41.86828808,4.12,1.063
98036,298.82830569,6.40676347,3.71,0.855
98038,298.83124976,-6.73478046,6.49,0.391
98044,298.84194198,58.25019340,6.10,1.021
98055,298.90744681,52.43894787,4.91,0.124
98066,298.95982398,-26.29950635,4.70,0.748
98068,298.96567625,38.48670538,4.95,-0.086
98073,298.98074231,58.84596912,4.98,1.584
98085,299.00526654,16.63479915,5.71,0.903
98086,299.00707619,-81.34984034,6.39,1.402
98103,299.05938319,11.42372089,5.28,0.014
98110,299.07654970,35.08342371,3.89,1.019
98111,299.07938293,56.68701679,6.16,0.090
98143,299.18393249,36.25059884,6.03,-0.140
98146,299.18821957,50.90252275,6.46,0.003
98162,299.23679661,-27.16989884,4.54,1.462
98174,299.27629174,-58.90135155,5.24,0.014
98194,299.30778315,40.36782391,5.46,-0.090
98234,299.43935674,16.78916315,5.54,-0.048
98253,299.48380892,42.26077061,6.44,0.095
98258,299.48762968,-15.49149020,5.01,0.055
98308,299.61974476,63.53413486,6.15,0.035
98320,299.64315376,38.10569305,6.33,-0.090
98325,299.65825586,30.98366542,5.51,-0.060
98332,299.67204736,-69.16395702,5.74,0.224
98333,299.67438836,70.36694868,6.32,0.868
98337,299.68928113,19.49214775,3.51,1.571
98346,299.72077107,-68.76258359,6.38,0.164
98351,299.73511050,-30.53838367,6.27,1.051
98353,299.73832815,-26.19576726,4.84,0.882
98375,299.79390784,23.10128127,5.68,0.345
98379,299.81394433,52.05569154,6.14,-0.183
98383,299.83510276,45.77254100,5.92,0.185
98385,299.84434873,1.37769620,6.17,1.129
98401,299.90261210,76.48139243,6.20,1.610
98412,299.93407757,-35.27630546,4.37,-0.150
98416,299.94726369,-9.95823773,5.87,0.598
98421,299.96398797,-34.69779905,5.30,0.170
98425,299.97998104,37.04288544,5.15,-0.133
98438,300.01378502,17.51651107,5.33,1.576
98458,300.06399712,26.18788734,6.49,1.132
98461,300.06638742,-37.70171949,5.95,0.989
98470,300.08437729,-33.70345186,5.65,0.498
98478,300.09625434,-66.94935994,5.75,1.033
98482,300.10553624,-49.35094647,6.18,1.056
98485,300.11035607,-43.04330157,6.11,1.634
98495,300.14813841,-72.91050366,3.97,-0.032
98512,300.20136014,-45.11291835,5.80,0.295
98526,300.24574019,8.55773487,5.90,1.529
98543,300.27520144,27.75357306,4.66,0.184
98563,300.31378295,37.09899659,6.23,1.314
98571,300.33984712,50.10469490,5.06,1.122
98575,300.34936428,-22.73730718,6.01,0.981
98579,300.36158298,-40.81433634,6.31,0.113
98583,300.36893940,64.82097431,5.22,1.598
98608,300.43643688,-59.37589340,4.95,1.356
98609,300.43629598,24.80042345,5.88,-0.134
98624,300.46858915,-66.94396609,5.32,1.218
98633,300.49416893,-13.63721711,5.69,0.079
98636,300.50596562,24.93804313,5.23,0.374
98658,300.58423712,64.63441896,6.27,0.927
98661,300.59209484,22.15145853,6.50,0.127
98688,300.66450229,-27.70984484,4.43,1.640
98701,300.70339103,31.95883164,6.39,1.205
98702,300.70446942,67.87356490,4.51,1.313
98738,300.81833240,18.50099282,5.99,1.420
98754,300.87506577,16.03125458,5.73,-0.095
98761,300.88941349,-37.94069870,4.77,1.417
98767,300.90585631,29.89680555,5.73,0.749
98772,300.91165830,22.94105806,6.45,1.028
98785,300.93462457,-22.59559514,6.44,0.503
98819,301.02593601,17.07017322,5.80,0.600
98823,301.03464661,7.27796579,5.51,1.063
98842,301.08163574,-32.05629561,4.99,1.208
98844,301.09646574,-0.70930860,5.67,1.301
98858,301.11998377,48.22966450,6.16,0.037
98863,301.15072827,32.21859764,5.62,0.760
98872,301.18549469,63.89020753,6.24,0.100
98890,301.22247382,68.02715906,6.32,1.649
98910,301.27256149,-11.59941345,6.38,0.543
98915,301.27815581,51.83939777,6.14,1.601
98920,301.28955674,19.99107063,5.09,1.058
98921,301.29076331,38.47845693,6.18,0.654
98946,301.33959451,56.34142167,6.19,0.437
98954,301.36061161,15.50041202,6.37,1.615
98959,301.38651908,-67.32089702,6.07,0.648
98962,301.38699570,61.99541982,5.40,1.191
99024,301.55093453,-4.07820969,6.47,1.156
99026,301.55769149,53.16568776,5.81,0.445
99031,301.59069831,35.97246811,5.38,0.850
99080,301.72253149,23.61442518,5.08,-0.162
99120,301.84648453,-52.88079300,4.93,1.591
99137,301.89621435,-55.01601227,6.26,0.530
99145,301.92267301,34.42290550,6.12,0.117
99158,301.95986536,9.39983270,6.43,0.463
99171,302.00759586,-0.67818539,5.97,1.023
99176,302.02709353,16.66439052,6.39,1.720
99188,302.03978941,-52.57779536,6.47,0.682
99200,302.08527880,-66.35469144,6.45,1.587
99221,302.13029874,-10.06259469,6.18,0.031
99234,302.15949784,10.72586680,6.34,-0.136
99240,302.18170154,-66.18206819,3.55,0.751
99255,302.22227861,77.71141943,4.38,-0.046
99270,302.26603347,-47.06792983,6.46,1.463
99294,302.34315875,56.02682832,6.49,0.938
99303,302.35674599,36.83962153,4.93,-0.139
99404,302.63973680,26.90416876,5.51,0.087
99445,302.76475697,21.13457857,6.24,0.894
99453,302.78094935,-57.52423925,6.36,0.057
99457,302.79198889,-8.84234435,6.39,-0.135
99461,302.79974205,-36.10121213,5.32,0.868
99473,302.82618952,-0.82146099,3.24,-0.066
99479,302.83757135,21.87493674,6.24,-0.048
99500,302.89548025,62.07854220,5.70,0.530
99518,302.94989392,26.80899041,5.51,1.397
99529,302.99124565,-12.39240300,6.34,1.209
99531,303.00292293,26.47880654,5.91,-0.107
99570,303.09934413,-42.78006310,6.20,1.228
99572,303.10779499,-12.61749756,5.84,0.476
99579,303.13215503,51.46356513,6.01,1.139
99585,303.14635176,0.86705415,6.25,0.042
99624,303.26840446,-0.33079593,6.47,1.532
99631,303.30784141,-1.00933927,5.44,1.430
99639,303.32522252,46.81567507,4.80,0.100
99655,303.34943986,56.56772217,4.28,0.114
99663,303.36506529,60.64056887,5.81,1.476
99666,303.38489937,-47.71323383,6.47,1.249
99675,303.40794272,46.74132872,3.80,1.270
99685,303.42838948,43.37901294,6.13,1.489
99719,303.52033185,36.60488078,6.47,-0.014
99738,303.56053824,28.69481733,5.19,0.191
99742,303.56924693,15.19760859,4.94,0.072
99747,303.57928141,-52.44576973,5.65,1.497
99762,303.61210958,-63.41578919,6.09,0.308
99770,303.63347045,36.80630231,4.93,0.151
99824,303.81623086,25.59195704,4.79,-0.181
99825,303.82246194,-27.03297677,5.73,0.878
99841,303.84903774,33.72908383,5.70,0.926
99848,303.86800672,47.71420822,3.96,1.451
99853,303.87599551,23.50890567,5.18,1.016
99870,303.93021208,50.23290294,6.36,0.096
99874,303.94222813,27.81424252,4.50,1.258
99878,303.96086927,-30.00527788,6.30,1.513
99889,304.00256183,45.57952514,5.87,0.447
99893,304.01428997,38.89801170,6.28,0.006
99894,304.02501766,4.58079530,6.44,0.867
99913,304.08244912,21.59870025,6.11,1.039
99918,304.09502295,-12.33711880,6.30,0.005
99920,304.09837862,-36.45357475,6.30,1.467
99929,304.11731099,37.05639513,6.47,-0.097
99951,304.19619100,24.67110166,5.30,0.951
99968,304.23035640,40.36507501,5.27,1.650
100016,304.37107133,42.72205998,6.32,1.632
100017,304.38053244,66.85368726,5.91,0.602
100018,304.38137656,29.14756313,6.24,1.010
100027,304.41195582,-12.50821221,4.30,0.928
100044,304.44667430,38.03293038,4.77,0.377
100062,304.50582282,-21.80996026,5.86,1.002
100064,304.51356413,-12.54485184,3.58,0.883
100069,304.52911700,40.73208230,5.83,0.073
100097,304.60312616,55.39709469,5.76,0.118
100108,304.61939765,36.99980266,5.58,0.056
100122,304.66279134,34.98277505,5.14,0.660
100142,304.70695188,46.32219427,6.46,-0.123
100151,304.73323712,-47.71077411,6.28,1.657
100155,304.73974008,39.00418378,6.35,1.871
100165,304.76249684,-63.23074386,6.27,1.045
100184,304.82437494,-47.58028898,6.13,0.469
100195,304.84835064,-19.11853329,5.28,1.394
100208,304.87206846,13.21676606,6.20,1.648
100221,304.90299439,62.25747223,5.71,-0.043
100232,304.93026978,-1.07851382,6.05,1.093
100250,304.98350942,46.83731943,6.49,-0.084
100256,305.00079007,13.54809129,5.96,0.299
100261,305.02505368,68.88031746,5.59,1.472
100268,305.06341019,39.40322633,6.22,0.060
100274,305.08551681,14.56925716,6.17,0.926
100276,305.08919406,17.79292755,5.82,1.500
100295,305.12766920,53.59568492,6.23,1.547
100300,305.13465073,-55.05088213,6.27,1.617
100310,305.16590060,-12.75907959,4.77,-0.047
100325,305.19395168,-14.78489237,6.09,-0.016
100332,305.21623681,-35.67367618,6.46,1.311
100345,305.25281519,-14.78136716,3.05,0.790
100357,305.29802056,63.98012256,5.69,1.561
100379,305.36772470,-66.74968976,6.49,0.505
100412,305.42097647,-49.99941597,6.26,0.549
100434,305.51273730,41.13213708,6.38,1.016
100435,305.51429481,24.44609928,5.50,-0.090
100437,305.52236511,45.79499386,5.58,1.077
100453,305.55709120,40.25667924,2.23,0.673
100469,305.61460531,-42.04954821,5.60,0.002
100486,305.65544696,31.26496561,6.09,1.363
100501,305.68873297,41.02601218,5.95,1.632
100511,305.71820593,14.55109782,6.16,0.498
100515,305.73138530,42.98354313,6.20,0.957
100524,305.75329642,-9.65471010,6.29,0.913
100541,305.79455687,5.34298725,5.30,0.983
100574,305.93487099,37.47644863,5.87,-0.173
100587,305.96508591,32.19017195,4.43,1.331
100591,305.97157577,-42.42286820,5.64,0.201
100651,306.13485158,53.55193365,6.49,-0.025
100664,306.15624251,1.06840580,6.14,-0.036
100672,306.17398884,1.36856327,6.41,1.605
100697,306.22883364,-83.31061622,6.15,0.203
100714,306.27085575,59.60009758,6.44,0.094
100738,306.36178410,-28.66326948,5.86,1.101
100751,306.41190763,-56.73509010,1.94,-0.118
100754,306.41887268,21.40964167,5.68,0.921
100758,306.42718720,-2.80037756,6.10,1.193
100762,306.43381313,10.05599922,6.32,1.571
100764,306.44969742,-40.79618389,6.08,1.364
100779,306.50486599,19.86549405,6.45,1.037
100781,306.50665726,13.91161251,6.35,1.453
100807,306.59647630,17.31555864,6.23,1.005
100808,306.59780920,56.63869815,6.38,0.018
100852,306.72062259,-37.40290469,6.24,0.961
100859,306.75944773,49.38336663,5.73,0.339
100866,306.78239239,34.32906957,6.39,0.480
100876,306.80912376,20.47648517,6.44,1.030
100881,306.83004095,-18.21172075,5.08,-0.049
100907,306.89274082,38.44033171,5.63,0.072
100953,307.03141542,8.43744785,6.23,1.074
100965,307.06077650,81.42270860,5.38,1.010
100969,307.06996457,2.93716101,6.20,0.899
100977,307.10377211,-3.35779389,6.12,-0.049
101011,307.18162377,-15.74149931,6.41,0.999
101017,307.19473941,-35.59586336,6.09,-0.094
101027,307.21505826,-17.81368690,4.77,0.386
101044,307.26225374,83.62541666,6.19,0.163
101067,307.33496018,36.45472900,5.90,0.407
101076,307.34889835,30.36855505,4.01,0.404
101082,307.36485961,81.09127721,5.96,0.942
101084,307.36296162,56.06819023,5.89,-0.052
101090,307.38058682,-22.39156679,6.13,1.543
101093,307.39535470,62.99410487,4.21,0.199
101101,307.41250268,-2.88553072,4.91,1.160
101123,307.47461485,-18.58317785,5.94,0.062
101133,307.49975977,45.92855630,6.43,1.137
101134,307.50299347,72.53170305,6.23,1.353
101138,307.51475272,48.95156896,4.94,-0.087
101160,307.57484396,10.89592430,6.03,-0.019
101211,307.73668155,-29.11266568,6.35,0.227
101213,307.74231340,20.60614771,6.21,0.138
101214,307.74678903,36.93583923,6.21,0.969
101221,307.76794676,-15.05616815,6.10,0.797
101243,307.82840129,49.22029727,5.44,1.566
101245,307.83812911,52.30952596,6.20,1.018
101260,307.87672152,74.95461939,5.18,0.100
101268,307.90110094,34.33037322,6.47,0.422
101285,307.94376529,56.77985854,6.14,1.431
101300,307.99255832,25.80497753,6.37,0.281
101339,308.08505487,2.13280762,6.47,1.514
101345,308.09873181,-9.85338362,5.66,0.689
101384,308.21815129,-24.94382953,6.35,0.001
101421,308.30321322,11.30326280,4.03,-0.123
101427,308.32351584,-80.96486250,5.76,1.122
101467,308.45230889,41.77265803,6.50,0.994
101474,308.47577758,35.25085182,4.61,1.593
101475,308.47851612,46.69386601,5.78,-0.140
101477,308.47946766,-44.51604811,5.12,0.999
101483,308.48767775,13.02725466,5.39,0.093
101489,308.49968518,4.89866411,6.42,1.016
101505,308.54159647,20.98518518,6.49,-0.138
101507,308.54873942,-13.72109093,6.11,0.543
101552,308.69746104,-30.47347180,6.42,-0.075
101556,308.71001286,51.85422142,6.19,0.318
101558,308.73114955,-38.08989001,6.45,0.264
101570,308.77612918,-71.18877867,6.41,1.305
101589,308.82723064,14.67421328,4.64,0.120
101608,308.88440537,-16.52587898,6.19,0.218
101612,308.89521457,-60.58174925,4.75,0.291
101623,308.94919717,-44.33760597,6.36,0.958
101626,308.96550120,-69.61058591,6.09,1.293
101641,309.03473993,25.88264768,6.40,0.158
101684,309.15974692,-63.12096277,6.34,0.413
101692,309.18180149,-2.54995715,4.91,1.606
101716,309.26947172,26.46194731,5.59,-0.050
101746,309.32658999,0.09697804,6.21,-0.076
101756,309.34826778,38.32866526,6.21,1.011
101765,309.38240908,31.57253981,6.32,-0.089
101769,309.38725441,14.59508707,3.64,0.425
101772,309.39179996,-47.29150180,3.11,0.998
101773,309.39713384,-61.52991842,4.86,0.447
101800,309.45466616,11.37767596,5.42,0.050
101808,309.46761598,-25.10922054,6.38,0.328
101810,309.47803603,18.26857987,6.22,1.162
101843,309.57753033,-81.28906305,5.89,1.692
101847,309.58451101,-1.10512085,4.31,0.949
101867,309.63057872,21.20117361,4.81,-0.030
101868,309.63297767,24.11595846,5.06,-0.133
101870,309.64579597,23.68049438,5.91,0.953
101882,309.68327632,13.31512472,5.69,1.509
101899,309.74798759,30.33426539,5.68,1.088
101900,309.75076037,56.00484997,6.45,0.403
101909,309.77069661,15.83819878,5.99,-0.145
101911,309.77442645,-4.92949397,6.46,1.016
101916,309.78243422,10.08620317,5.07,0.702
101919,309.79436871,21.81744438,6.08,-0.043
101921,309.80521175,-2.41297530,6.23,-0.090
101923,309.81799098,-14.95476011,5.24,-0.129
101936,309.85371476,0.48644465,5.15,1.060
101949,309.88881871,40.57965851,6.07,-0.134
101958,309.90953078,15.91207193,3.77,-0.057
101965,309.96566563,-62.90780205,6.22,1.099
101966,309.96614833,11.24964929,6.39,0.559
101983,310.01099015,-60.54889232,5.11,0.544
101984,310.01226894,-18.13865887,5.15,1.647
101986,310.01316638,43.45887839,5.97,1.186
101997,310.04898235,-23.77386745,6.36,0.719
102011,310.07455756,60.50526451,6.02,0.443
102014,310.08261887,-33.43184305,5.47,1.118
102026,310.13549209,-16.12417969,5.79,0.997
102033,310.15115895,29.80555214,6.02,0.163
102040,310.18808768,19.93553633,6.43,0.611
102057,310.23177083,-42.39668957,6.25,0.934
102066,310.26059195,32.30728720,5.53,0.871
102080,310.31753530,14.58287981,6.01,1.235
102092,310.34857637,-31.59828927,5.75,1.551
102094,310.35109202,-25.99991147,6.29,1.224
102096,310.35277413,-42.13378034,6.28,1.584
102098,310.35797809,45.28033800,1.25,0.092
102155,310.48542073,41.71687469,5.68,-0.107
102157,310.48781757,-66.76068188,5.14,-0.061
102158,310.49235585,17.52148896,6.24,0.942
102162,310.51244652,-76.18059183,5.99,0.450
102177,310.55261583,50.34002969,5.41,-0.107
102208,310.64682456,82.53115853,5.75,0.000
102216,310.66536378,60.60131602,6.17,0.034
102230,310.72066919,-39.55882969,6.30,1.073
102253,310.79591900,66.65744729,5.59,0.218
102258,310.80701292,57.11399646,6.34,0.282
102276,310.85080286,35.58780133,6.48,1.251
102281,310.86472445,15.07458079,4.43,0.302
102333,311.00972399,-51.92097088,4.51,0.278
102358,311.09188031,56.48840467,5.91,1.643
102370,311.13763543,69.75181283,6.50,0.973
102388,311.21877223,25.27061656,4.92,1.183
102395,311.23955989,-66.20321257,3.42,0.163
102414,311.30467084,-27.24728009,6.50,0.946
102422,311.32239594,61.83878197,3.41,0.912
102431,311.33803389,57.57972545,4.52,0.535
102453,311.41564037,30.71971523,4.22,1.051
102485,311.52388737,-25.27089759,4.13,0.426
102487,311.54161838,-21.51403245,5.91,0.066
102488,311.55284473,33.97025610,2.48,1.021
102496,311.57752948,-36.12015184,6.49,0.433
102497,311.58359901,-39.19926251,5.48,-0.078
102499,311.58835329,52.99529733,6.34,1.131
102530,311.66079842,46.53169187,6.30,0.064
102531,311.66193342,16.12413360,5.15,0.495
102532,311.66459285,16.12429621,4.27,1.042
102561,311.76484087,-2.48691184,6.28,1.558
102571,311.79480064,34.37412332,4.93,1.294
102585,311.83653712,45.57993429,6.41,1.606
102589,311.85224078,36.49071665,4.53,-0.083
102599,311.88940388,80.55226181,5.36,1.144
102618,311.91896433,-9.49577573,3.78,0.000
102624,311.93431657,-5.02770084,4.43,1.639
102631,311.94949029,3.30646676,6.38,-0.013
102633,311.95138864,6.00820942,5.57,-0.010
102635,311.95536075,47.83186951,5.60,1.466
102642,311.97067484,52.40716702,6.29,0.883
102670,312.07681120,-44.19683177,6.47,1.161
102693,312.12142535,-43.98854390,5.11,0.361
102712,312.17809651,51.91033100,6.26,-0.071
102724,312.23454559,46.11413444,4.81,0.571
102770,312.32182426,-0.56333670,6.24,1.401
102771,312.32245702,64.04225710,6.45,0.025
102772,312.32339071,-25.78123995,5.86,-0.069
102773,312.32571274,-68.77652131,5.41,1.122
102780,312.33559243,-18.03585479,6.20,1.402
102790,312.37067138,-46.22682618,4.90,1.494
102804,312.40699858,50.12708233,6.50,1.624
102805,312.40736734,12.54512819,6.01,0.420
102819,312.45108331,7.86418501,6.32,0.019
102827,312.47768999,46.66133719,6.33,-0.066
102831,312.49200878,-33.77972227,4.89,1.004
102833,312.49623747,5.54455966,6.20,0.986
102843,312.52054647,44.05930376,5.06,0.198
102891,312.67407316,-12.54490572,5.87,1.075
102901,312.69644888,-32.05460401,6.42,1.513
102916,312.75315928,-37.91333176,5.52,1.380
102945,312.85728466,-5.62663276,5.99,0.464
102949,312.86765821,28.25050536,5.66,0.616
102950,312.87520711,-51.60817895,5.06,1.125
102962,312.91044918,-62.42933515,5.67,0.203
102978,312.95537911,-26.91913259,4.12,1.633
102989,312.99483886,-33.17797395,6.06,0.029
102993,313.00162384,32.84889449,6.42,-0.138
103004,313.03199232,27.09697957,4.56,0.835
103005,313.03622452,-5.50705928,5.55,-0.076
103045,313.16347329,-8.98331781,4.73,0.325
103071,313.25481445,-23.78320285,6.32,0.876
103077,313.27331947,-11.57365896,6.38,0.661
103079,313.28069979,29.64909682,6.36,1.085
103089,313.31147699,44.38726059,4.80,-0.134
103094,313.32735741,45.18167264,5.48,1.088
103103,313.35400218,-30.71895385,6.35,1.100
103127,313.41744070,-39.80986460,5.34,1.318
103145,313.47455043,33.43789124,5.47,1.522
103154,313.49328101,-6.88946139,6.44,0.361
103168,313.52736996,-27.92523936,6.41,1.634
103200,313.64015535,28.05762140,5.03,1.481
103206,313.64628053,-50.72734102,6.23,-0.098
103219,313.68479032,75.92556985,5.99,0.946
103226,313.69923442,-17.92289424,5.78,1.122
103227,313.70251293,-58.45415486,3.67,1.250
103294,313.90287497,13.72153588,5.19,1.119
103298,313.91071599,12.56855815,5.54,0.131
103301,313.91949214,4.53272305,6.04,0.824
103312,313.95751470,47.41765633,5.68,0.408
103346,314.07087563,56.88751879,6.23,-0.172
103359,314.10615482,50.72859808,5.83,0.337
103360,314.10790746,49.19584717,5.92,1.054
103371,314.14490781,44.92472189,5.96,0.020
103389,314.19721695,-26.29637764,5.70,0.507
103401,314.22511578,-9.69754471,5.49,1.474
103413,314.29340932,41.16713558,3.94,0.027
103414,314.29407188,0.46377934,6.06,1.217
103460,314.41935307,-16.03153935,5.89,0.180
103511,314.56812984,22.32590762,5.30,1.419
103519,314.58110293,44.47171065,5.55,0.973
103527,314.60806038,10.83928601,5.51,0.934
103530,314.62514404,50.46179144,5.59,-0.144
103532,314.62897253,41.93992470,6.17,-0.079
103545,314.67433358,-14.48312774,5.95,0.244
103569,314.76865248,4.29348146,5.30,0.464
103571,314.77129385,4.29461035,5.24,0.457
103596,314.85258109,42.32446600,6.47,-0.077
103598,314.85576570,59.43859409,5.54,1.411
103616,314.90057506,-19.03528335,6.26,-0.110
103632,314.95648555,47.52095107,4.74,-0.084
103646,314.99872287,-36.12964091,6.10,0.400
103652,315.01659249,7.51619683,5.98,0.283
103673,315.08950699,-51.26531189,5.76,0.480
103675,315.11536399,19.32958082,5.69,1.588
103682,315.14100039,-4.73026128,6.21,0.635
103693,315.18093121,-53.73907018,6.26,1.563
103703,315.21568896,-17.53089771,6.07,1.267
103732,315.29553186,46.15577322,5.38,-0.206
103734,315.30360148,36.02600968,6.01,0.994
103738,315.32275094,-32.25776727,4.67,0.890
103752,315.36669333,-68.20959307,6.36,0.101
103777,315.43866525,-26.88099350,6.04,0.073
103810,315.53752825,56.66961414,5.83,-0.058
103822,315.58732670,39.50903483,6.50,1.510
103828,315.60083069,44.79098002,6.18,1.687
103836,315.61319927,-38.53097047,5.93,1.106
103871,315.70257767,45.84888991,6.50,-0.124
103882,315.74147434,-38.63144716,5.32,0.424
103889,315.74844423,-0.92474450,6.50,-0.094
103891,315.75747845,14.73002606,6.33,1.680
103892,315.76260018,1.53206149,6.24,0.479
103894,315.77016565,38.65741465,6.10,1.011
103902,315.79245442,-27.73159413,6.25,0.945
103929,315.85870906,50.35191389,6.37,0.986
103949,315.93111103,46.86315005,6.32,0.259
103956,315.94844149,53.28590052,5.93,1.001
103963,315.96723225,41.62817469,6.34,0.390
103981,316.01968615,-5.82306612,5.53,0.683
104019,316.10125178,-19.85499065,4.82,0.169
104031,316.14438334,5.50286154,5.63,1.650
104041,316.17349980,2.94227423,6.41,1.051
104043,316.17943562,-77.02376718,5.13,0.490
104048,316.18906345,2.26977120,6.34,0.965
104060,316.23276153,43.92785207,3.72,1.609
104085,316.30937462,-54.72704162,5.17,1.201
104101,316.36133347,5.95819919,5.94,0.538
104105,316.37193614,78.12639200,5.91,-0.065
104139,316.48678349,-17.23286077,4.08,-0.010
104148,316.50477267,-30.12512049,5.69,1.047
104171,316.59710199,71.43179711,5.88,0.386
104172,316.59783100,26.92436169,6.13,1.026
104174,316.60282392,-32.34161766,5.20,1.104
104177,316.60633400,-41.38596515,5.55,1.350
104185,316.62601840,31.18465680,5.77,0.554
104194,316.65039071,47.64840356,4.56,1.569
104202,316.66600947,3.80311864,6.48,0.880
104214,316.72476209,38.74941468,5.20,1.069
104217,316.73026796,38.74205421,6.05,1.309
104234,316.78194974,-25.00585337,4.49,1.604
104281,316.89017847,15.65865716,6.27,1.008
104296,316.93553225,-45.37946910,6.45,0.245
104297,316.93622872,-17.45590175,6.18,-0.035
104357,317.11724739,6.98935807,6.14,1.669
104364,317.13623583,-63.92826018,5.75,1.180
104365,317.14010247,-21.19366933,5.30,0.000
104371,317.16204126,30.20563746,5.60,-0.048
104382,317.19519016,-88.95649900,5.45,0.283
104440,317.34352743,-73.17296806,5.67,0.590
104441,317.34306361,-36.70593751,6.47,0.520
104452,317.38749532,-20.55666096,6.25,0.385
104459,317.39853222,-11.37169305,4.50,0.926
104481,317.49278233,2.94368130,6.44,0.375
104516,317.56489488,53.56310053,5.75,-0.111
104521,317.58541733,10.13157953,4.70,0.262
104537,317.62898835,47.69222394,6.46,0.007
104538,317.63047600,10.04892167,6.07,0.022
104557,317.69558168,-9.35407378,6.27,1.161
104597,317.83722016,-72.54435275,6.18,1.087
104634,317.92224098,-14.47237764,6.47,0.316
104642,317.95098786,59.98661053,5.64,0.110
104680,318.05713338,-40.26936174,5.83,0.450
104732,318.23410910,30.22691571,3.21,0.990
104738,318.26278733,-39.42492195,5.25,0.460
104750,318.32221811,-27.61933263,5.41,1.425
104752,318.32900845,-36.42352722,5.97,0.967
104755,318.33545629,-70.12626669,5.06,1.578
104756,318.33992986,81.23097162,6.12,0.092
104765,318.36010613,36.63326319,6.07,0.223
104771,318.36994554,15.98239546,6.27,0.238
104788,318.42701209,64.40395199,6.38,0.625
104822,318.54285358,29.90095943,6.18,1.105
104858,318.62006328,10.00698105,4.47,0.529
104872,318.65437474,0.09225651,6.38,1.574
104887,318.69788169,38.04531700,3.74,0.393
104914,318.77758067,-17.34513833,6.05,0.978
104925,318.80995061,-40.50606508,6.20,1.138
104962,318.90490424,47.97399526,6.45,-0.129
104963,318.90791711,-20.65169596,5.17,1.161
104968,318.92688017,77.01229623,5.92,1.531
104974,318.93684412,-15.17150021,5.31,1.639
104978,318.94112702,-53.26308430,5.73,0.191
104980,318.94493820,-36.21070920,6.13,1.380
104987,318.95596530,5.24784463,3.92,0.549
105017,319.07136936,44.23822255,6.36,0.979
105019,319.07406469,-9.21465564,6.45,1.612
105034,319.12341430,42.25178749,6.23,1.251
105046,319.16446272,-1.60775933,6.48,0.981
105064,319.25855312,53.99769339,6.12,0.049
105079,319.30640461,-13.27898904,6.41,0.035
105080,319.30936259,55.79800103,6.00,1.447
105091,319.32829558,58.61148460,6.42,0.194
105101,319.34659734,42.68357256,6.17,-0.094
105102,319.35397027,39.39468139,4.22,0.098
105138,319.47948499,34.89689785,4.41,-0.103
105140,319.48451988,-32.17253927,4.71,0.070
105143,319.48869215,-17.98513800,5.40,-0.118
105148,319.50203643,-64.68158007,6.32,-0.064
105164,319.54613710,-4.51947831,5.83,-0.130
105186,319.61327221,43.94594485,5.04,-0.061
105193,319.63510517,61.18439342,6.43,1.543
105199,319.64488119,62.58557261,2.45,0.257
105224,319.71677406,11.20337297,5.97,1.612
105228,319.72574652,-28.76582054,6.40,0.966
105229,319.73053822,41.04051799,6.15,0.257
105259,319.81536654,58.62350197,5.51,1.114
105268,319.84258352,64.87185522,5.19,-0.045
105269,319.84241762,38.23747347,5.89,0.505
105282,319.86979387,49.51029401,5.75,-0.119
105319,319.96662074,-53.44942748,4.39,0.191
105334,320.03951500,-45.02189265,6.15,2.387
105344,320.05863832,22.02618589,6.29,-0.106
105370,320.13936487,60.75640550,6.11,1.005
105382,320.19017616,-40.80946560,4.80,0.029
105390,320.20855392,32.45222085,6.45,0.802
105406,320.25593329,40.34506651,6.39,0.533
105411,320.26830960,23.85596652,5.58,1.057
105412,320.26799285,-4.56012531,5.87,0.912
105413,320.27010339,7.35450264,5.81,1.663
105425,320.31916929,-49.93824824,6.40,1.327
105432,320.34140964,32.61273332,6.05,0.062
105497,320.50174318,49.38884810,5.68,1.100
105502,320.52166486,19.80450799,4.08,1.108
105515,320.56165090,-16.83454243,4.28,0.888
105558,320.67524201,30.30988234,6.07,1.079
